rowname	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50
GSM4602318	-0.10856160616428152	0.1484601213427448	-0.41463137119598875	0.15398776038803785	-0.26797727404898597	0.10303870684162236	0.04790203823523159	-0.12481484252410767	0.1003261483219631	-0.16198261554133075	-0.3208625850136137	-0.04404842675397086	-0.2846050230321938	-0.37339514598909107	0.11112393773888192	-0.13840569185492407	0.21867135183621814	0.2261174047983956	0.27487740570532715	-0.02377401396311024	-0.2782224679913595	-0.12255567698815437	0.2390881482677472	0.09509509193676216	0.08966720125967115	0.04009369449664965	0.07495212575527971	0.24699469548800998	0.16020345630165975	-0.08382974618536779	0.12380246344959803	-0.09821678656612681	0.03486652494894535	0.09922799658666075	0.007407559463390279	-0.10014393643540322	-0.19893641802684758	-0.1421432886729858	-0.19943416421943957	-0.2917096693463582	0.11026390288561398	0.03659878779810216	-0.07935255664158855	-0.0661744213028238	0.00866987280283854	0.19117670933165223	0.10612683253380996	0.09133250919595802	-0.09681952383323421	-0.12673006266115103
GSM4602319	-0.2797687155525705	-0.12936965007091372	-0.05730273995863572	0.1001476921015314	-0.14686918688025574	0.09208442509575132	-0.352717335838368	-0.09757098844075457	0.010217374626449172	-0.182488897127271	-0.22119243787148635	-0.01116113685623435	-0.12110676920157903	-0.12702166913101876	0.27474246207788083	-0.19575798285541	0.4370448369615697	0.06466539714663	-0.14996932893614698	-0.1941017681302711	-0.13401126278319309	6.039555460065626e-4	-0.12749901635029845	-0.05559697265797242	-0.155250822712155	0.02434362735363743	-0.0300961777128069	0.11785925946089212	-0.02632112762250674	-0.054982578224618564	-0.3185736450193513	-0.05685207721884773	-0.04249620412653898	-0.05611052713060788	-0.038244080176999845	-0.17138357952703465	-0.11138274843654963	-0.0952271321303617	0.3028667306626408	0.00498585694052911	-0.043099509789828266	-0.201785087228328	-0.24640013992394502	0.19557018280941502	0.09670083049787837	-0.37163916820952075	0.06456100602620238	-0.10804326579945044	-0.008671408917672735	0.029505611097475765
GSM4602320	-0.10983468805439328	-0.19839862574627956	-0.2677428853672723	0.20439534624264838	-0.16579868644926102	-0.10110201918135991	-0.01352971436514705	0.01858760369499901	0.21316789369266864	-0.09280496668659907	0.10072867868209073	-0.0916529324226431	-0.32396802243622563	-0.18583589720682392	0.10557024194555115	-0.17295233908687016	0.1954532327151593	0.25272576792421664	0.2793755648278436	-0.24417128994037474	-0.1505318085382338	-0.19315071321733135	0.014267003637232961	0.07619995886447323	-0.09042344822814255	0.05584389823801095	0.19630214659596773	0.22418693894676123	-0.10175702461887534	-0.21226310244242602	0.05523947770283033	-0.18828566273931308	0.003132584067958938	-0.09837078165753382	-0.1378137090179548	-0.14614845652550099	-0.23881213112574956	-0.17739979500187908	0.06178469599200356	-0.22598953213041165	-0.0012206010795703104	-0.08335702618475084	0.056881573525455864	-0.07484051065011868	0.03884602922993391	0.1375454260517488	-0.03561133682118915	0.07278954139305922	-0.14496109266119783	0.2906721475914195
GSM4602321	0.01509825107135429	-0.1392579992551542	0.0856589605517803	0.04502217056249852	-0.04586698499286149	0.14002754618690177	0.012976374335095603	-0.004112315388073495	-0.08668632929326278	0.0014702214818129444	0.03202223715735336	-0.1878423622275841	0.0862455569069604	-0.08246705257265399	0.034800705746567046	-0.24678503085477155	0.29463353064451525	0.41014165808618597	0.3154060311385927	-0.11039725234548994	-0.13054584253058857	0.30313973716023557	0.025928261809701425	0.14751599796594872	-0.03478437290932254	0.15501759546044497	-0.03937086287229169	0.05056902229906679	-0.07064369567981432	-0.23764790247536757	-0.09631466032463548	-0.019442078808025287	-0.06750325054524157	-0.2654720898580295	-0.13215759196254553	-0.08973353426104089	-0.04899010324101974	-0.07812817505492983	0.1377006057879117	-0.25540662457073454	-0.00958090137892506	-0.05254687661116053	-0.11828470538742077	-0.11123721689362391	-0.026865076213681977	9.589397116155918e-4	-0.018071776775009485	-0.07027413862287882	-0.09561784914651114	0.04317132121813087
GSM4602322	0.5855174879563857	0.14341265636630796	-0.010681136591601664	-0.03191041425011015	0.319076084274446	0.1399562171428756	0.3871918942192526	-0.14973905070584553	-0.06924282763340091	0.18664890329955494	0.0675238292599501	-0.1672955964353106	-0.009769001453519638	-0.04463903326094884	-0.290200813502439	0.17574524550321904	-0.31534340860211746	0.1807838703362471	0.17565342920301863	0.16959289060552568	0.16606308878154885	-0.031973584750237455	0.14619130957832002	0.010777572718448036	-0.05692910954734434	-0.10043132271405789	0.021171533805156406	-0.3289918639334312	-0.18051458271003468	0.15767118692986326	0.350415161311032	-0.16975466321228205	-0.2579472730154404	-0.2526267761662261	-0.19201299521216522	0.052021384206149185	0.07710271563149958	0.12252229143402493	-0.17670254096850932	0.21676616037556948	-0.12408784967785282	0.11191476405169051	0.07290743927643514	-0.12811873087376263	-0.24488422706379268	0.12629575788785422	-0.09296117150563006	0.22694984980536242	0.030971878147785223	0.008546094273714722
GSM4602323	0.14947967797125328	0.1421114379134265	0.11101527661663511	0.1060454134127003	-0.1583699407403224	0.20967150314852565	0.37216398694841424	-0.0013221036926315266	0.22341004433377393	0.19589249058736782	-0.08307504333084648	0.011117587541461305	-0.10697303729888645	-0.03453386099743522	0.25609077981716744	-0.17047104502425497	0.34591893396031287	0.6265682783171646	0.5471306632931661	0.06196798941720147	0.09365227019304598	0.06914819146451459	0.3992927422697774	0.33551045264999224	0.2629241588026533	0.23182314112465754	0.2711219965337438	0.40865633492632425	0.16658568012966268	-0.1477114870178526	0.26323722546907086	0.09084346572500399	0.19538838098998346	0.04072295489109329	-0.04167752727239191	0.2090839253089073	0.07883410349378386	0.11540106574406721	-0.12980136966724515	-0.0384001718934511	0.061387389365889083	0.02654691713032989	0.26772117550540525	-0.06864647797398646	0.07604282037660898	0.44634806087020323	-0.12766073938509542	0.19764902675361845	-0.14254039809279423	0.1226878726756279
GSM4602324	-0.2640733111910053	0.07408393857846904	-0.27028577159772155	-0.004375619061322639	0.08439048805484058	0.07216619354712694	0.1295097489060982	0.10172831091151774	0.244974367632872	-0.022849379002987696	0.08502715037464442	0.02448494721431821	-0.0870614206298915	-0.07773841578836964	0.16484235380948026	-0.07462427742583949	-0.12039711754801447	0.2988771843586457	0.24880152184344217	-0.06886995857691856	-0.24011760922138814	-0.24569938832994317	-0.002995614639463212	0.12810106169360708	0.05592524712619548	0.07436589447432904	0.30693256076607495	0.14815006573955958	0.2209581896714231	-0.022417242959074796	-0.01549821925302089	0.047833951720133855	0.07225215350194449	-0.055320555034900104	0.025785747575566592	-0.08003594990593996	-0.11334025898949207	-0.04634318843287852	-0.011554884937514914	0.04501895834992008	0.05613494757078674	-0.14267303800898476	0.1596717070658995	-0.22934361367460368	-0.12318464064962092	0.2815800961935994	0.022680951347457595	0.11765542184457603	0.0018166230786759718	-0.028547731918918573
GSM4602325	-0.4420289266374692	-0.19587148856619988	-0.13119901908838685	-0.22608111776934708	0.16078168469897725	-0.2670646200303002	-0.3032212616918343	-0.0869904677920241	-0.22163488743684492	-0.16528355254973076	0.21219104687007573	-0.15236654414017062	-0.12489896832466693	-0.09989190904657658	-0.36247057241090236	0.048328779987283174	-0.17412863500329673	-0.5699602827923511	-0.4869292327936848	-0.11826191396961476	-0.14266382200603728	-0.2123432226325187	-0.32056277458712795	-0.1480593187475096	-0.24063231819088604	-0.3022957570395204	-0.09019486715170728	-0.1379584474662298	-0.10431529162394204	-0.011961827443331297	-0.2909741127002167	-0.11547280733140129	-0.07194601257725197	-0.12481436397508627	-0.16583312099094982	-0.22220255811605605	-0.19082036135657715	-0.28031965224122213	-0.035562120076124276	-0.20623863881269125	-0.08843427306164173	-0.09530542669425822	-0.2432331427157725	0.1409841577419632	0.07023864686385266	-0.2545527726027211	-0.03885220894273461	-0.20185111209416146	0.1985568880775812	0.2978990790282642
GSM4602326	-0.28893922867321054	-0.34940816486424603	-0.40149761601257217	-0.3732198034160046	0.04977258634164433	-0.5035431313143225	-0.24024925077324943	-0.4013891586533695	-0.23173626296886266	-0.2705121146970953	-0.3474900866457778	-0.24652597578076685	-0.1736964100135257	-0.16186643180944776	-0.4787534470847091	0.04814331993235102	-0.49227913985307037	-0.32337606667908037	-0.3069100657889935	-0.05285696145283045	0.150294974554407	0.1421676758950796	-0.09033875495267045	-0.3239166545461767	-0.32124854501593647	-0.4065907220103654	-0.10531594061052224	-0.554088098017406	-0.11817030740140488	0.30829123659841173	0.0412488679186917	-0.2570723967336058	-0.3536534405688703	-0.4378684640324154	-0.11116870984451728	-0.4754242144991376	-0.30503544809508637	-0.244399474837985	-0.20596802795818633	0.4376453860246798	-0.2860298010838741	0.04576587435319979	-0.12691877886795203	-0.2623341848589607	-0.21907154680941554	-0.11635502886765746	0.19120614849380355	-0.021414025474851384	0.1309523136250044	0.20809255290363404
GSM4602327	0.30482015286604763	-0.0026158313586745197	-0.05069697392833167	-0.02419172201682468	0.2524481596739324	0.249351064777257	0.23384214385053392	-0.16437830974274667	-0.18494249491519682	0.1539699816315861	-0.06496469067159441	-0.14040042762213384	-0.11072311834508711	-0.0029767565885151503	-0.004264494443712796	-0.028748036451105144	-0.20455312544405022	0.4707899154382284	0.41185213750380895	0.1327295128285212	0.12006215134436209	0.14861701245021464	0.2317141477069356	-0.05170009269087561	0.08164005404317692	0.014283092382178869	-0.2578799065370675	-0.26306164715624913	-0.29413990013872654	-0.04756472456430813	0.34439055999973267	-0.1675730533869398	-0.2026442167460567	-0.37504300468138985	-0.08384588426431952	0.07298700100001296	-0.0459192491676792	-0.036381660188386344	0.1540729503223654	-0.052050006427752066	-0.011002990889016212	-0.009318270156223468	0.21443791604319012	0.02604087271020139	-0.09313092474147433	0.28572366264917404	-0.19082611553855439	0.10574770334799449	0.08203331922883478	-0.06712057219040043
GSM4602328	-0.3986547603226238	-0.16296097405266924	-0.17787275207717004	0.05300224472877939	-0.26444561456039817	-0.21938296361071166	-0.3327811115263532	-0.10142895589047515	-0.09232241140894863	-0.22799095247969184	-0.11512653642534018	-0.014954950510380982	-0.01654719424002679	-0.027602935470429885	0.009767984926385004	0.07929871623035112	0.04556417086949803	-0.5789928532167722	-0.4611273265508478	0.06747752661899226	0.0923905818594121	0.4197305561632488	-0.22821978885258468	-0.21497151370542922	-0.19071317094910273	-0.1980019693589055	-0.005285569549143193	-0.17381535896072345	-0.26360212942532235	0.026779911563571054	-0.2628438784684267	0.07090078287634978	-0.09848890831862057	-0.21031182338606907	0.0902946976843758	-0.3990390597116646	-0.16291742757871375	-0.0030345320912547047	0.09161128461339013	-0.09120696443579772	-0.020187189647708506	-0.11215625271040951	-0.12725242922992241	0.13936400177120506	0.09901989395248925	-0.17625244515815525	-0.016219414071462046	-0.15205682678023755	0.08092671007012203	-0.030322630819360263
GSM4602329	-0.3642451706236264	0.04495827547976655	-0.2522347531372977	-0.13122561029057667	0.04885377936195695	-0.3025300824041211	-0.1251000939023298	0.04884360022424672	-0.059551662997633564	-0.11813390008117804	-0.11206793983688387	0.10446362734637325	0.20696350555576123	0.22149616494373975	0.006320668148476399	0.07020647694180153	-0.2708547192963589	-0.5204126298039385	-0.4305207846309404	-0.04298007633750944	0.12856309042958516	-0.21992829139405096	-0.08481772846494126	0.011042871349664612	0.13022393986514952	-0.1267590041960953	-0.09536977218134621	-0.18688478888869559	0.31255291647505906	0.11536770669301166	-0.23481020697827895	0.06278009892797944	-0.024831635343000924	0.033548075479210876	-0.06308522342795123	0.02297047033637184	0.09399318235516656	0.13285080338959043	-0.06405235410212409	0.2888099660538474	-0.059144375360342546	0.05283028566537805	0.050771121023444166	-0.10918823572954245	-0.10633019647909414	0.04063313478202732	0.06894418769087478	-0.02439771129800114	0.13332121954145465	0.16221120783551327
GSM4602330	-0.09147150674818402	0.015039859417100065	-0.006819507343872988	0.08704804654710241	0.03220390875795304	0.09622663879655008	0.25307920456405214	-0.019478875015177866	0.06188308144650734	0.14247584925997217	-0.23647669998243442	0.12371035435945517	0.09282837880943821	0.09129315847541881	0.33162583965722936	-0.09524569871894739	0.2588234761566004	0.3366992004213342	0.2804656248100278	0.010655687531973115	0.08678339344173891	-0.29544088263192264	0.27697181255372205	0.2627580212452785	0.35746950161944474	0.12519374570148417	0.156302275138529	0.3122885313022178	0.35998278140941853	-0.015920681944146642	0.11883001615834111	0.14025290325002848	0.09677041629386321	0.31474423092591247	0.09865134599848512	0.12903823469683173	0.1648871953359812	-0.026821857909018032	-0.04371863698572695	0.2865546131874858	-0.015268693450868759	0.15929130209646541	-0.0400455536300717	-0.2762908037025854	0.11222694512960273	0.2403416473028004	-0.12318975210585217	0.07167324266752015	-0.08701919094828339	0.1411039062027594
GSM4602331	0.4164815318671729	0.1991029394789252	0.1655299983497494	0.17714784004433287	0.0476287230169363	0.42198793709550975	0.357391288707628	0.07715657952807098	0.16845176698648595	0.32074850877892636	0.03922658501093462	-0.05476352346163929	-0.010618557668114564	-0.020205861316187484	0.37483436082301896	-0.03333412880268498	0.3577019599386393	0.6879770437806949	0.5945836447003162	0.08448411059380943	-0.09694055446306257	-0.03866002958374712	0.3821632550890186	0.40320181808932076	0.2503988812397317	0.3800373448889027	0.0276149072912521	0.4171858583741967	0.3480766684112689	-0.16672668574400223	0.3708198106465161	0.010002407144691028	0.016499126718107743	-0.14771126207730864	-0.032210376393427526	0.002551781528820102	0.033697470546102865	0.06119942866573355	0.1517973775746546	-0.0961761167586492	0.05335381039656853	0.13867919350413122	0.3495183928660426	-0.17416439814534557	-0.21327852120767976	0.42810092208189354	-0.07577213363286801	0.27304929565554414	-0.11443814605493136	0.1383695905875726
GSM4602332	-0.08392376162206366	-0.034232616943714045	0.21041625112448575	0.15260850781291768	-0.048184924552381964	0.1502313880054539	-0.1433953888889501	0.09378697464452901	-0.06300579078923416	-0.19542160684214377	0.3530397735766766	-0.04975762597771691	0.1560318664789822	-0.008976936850059902	0.28129370759577593	-0.22444732625117084	0.43620297633757715	0.42624249661453584	0.29040042906132546	0.0020964096420162392	0.0876003734982683	0.0952866664099438	0.025016026700202504	0.11326555441834006	0.20595292669471726	0.1250919263331091	-0.1908858179813085	-0.14003039149916346	0.18251269417265578	-0.16308432312774446	0.029239274784971986	0.0944168767416208	0.1370398438815816	0.06258807104869724	0.03738932826793501	-0.008952549011685906	-0.005176927054911268	-0.1720690893331078	0.3057220750640832	3.8726494894103514e-4	0.2974273745421689	-0.09073031690572636	-0.010325670525143743	0.22124227280621045	0.22920313997778224	-0.1695129853761697	-0.07274027515451006	-0.06492596700094505	-0.2654067443958093	-0.4057458666260037
GSM4602333	0.08099549948760973	0.05466748660593436	0.19118102650309443	-0.008104248921587592	-0.029610765070957917	0.28962659131193824	0.025001523874108672	0.03084339565873906	-0.15722548431189465	0.24327867016342294	-0.010747392435438291	-0.003977347816241178	0.17470026885874973	-0.017212196598914875	0.022552372650951752	0.04731260771925885	-0.08023585168658993	0.6096234077572444	0.5308959061532798	0.17430341745474404	0.20771651864258125	0.27719744843795974	0.12916162869409117	0.10502234019390531	0.07234359199472663	-0.02540949938635692	-0.2315668124923026	-0.2897496244657256	-0.1842623013876646	-0.13284124347212187	0.17664004843061076	-0.04352214351099262	-0.06142436616855368	-0.16192771986848328	0.035720624268135354	0.05840645593927665	0.04334021635086316	0.061851123703343	0.17109985280909434	-0.20192135234298975	0.07349145297169135	-0.065142372154920275	0.17260123617991305	0.04553245335040755	0.1561998774915906	0.17842957188808042	-0.060390963427016275	0.014952606254997336	-0.00850988731896471	-0.27088295021214276
GSM4602334	0.0937765371029384	-4.5137726292174274e-4	-0.15782328495400194	-0.005708225022845598	0.09068335637906116	-0.01653045327382363	-0.1283864882400707	-0.0625274023896997	-3.0442837948349566e-4	-0.06494094266667856	-0.023421812315974205	-0.14710518961456703	0.05638241919815111	-0.13470770940968443	-0.17677519640547817	0.09247531752198353	-0.3560072721728227	-0.24962770707249193	-0.06409275490800627	-2.3990772821835815e-5	-0.00696772770795015	0.3296885768699325	-0.20371634566835747	0.04432291350051697	0.15772094787546814	-0.1462145762890325	-0.11291858478849617	-0.15772506471580805	0.35767016118547157	-0.10608303527011323	-0.17546950870486822	-0.11663552540426565	-0.1511555367253456	-0.0404080573221309	-0.13957647733543072	-0.22070263576759766	0.036866459527583884	-0.10630254022089876	-0.01695579745770623	-0.11458747549401943	-0.17301460358048643	-0.12111658441606156	0.08227347024505124	-0.08158939178846082	0.021725778324860584	0.21130284585946235	0.0932180690003056	9.79386648862074e-4	-1.678999781496715e-4	-0.17966345608880036
GSM4602335	0.35494570160962785	0.1276690460705341	0.14673511923242183	0.13512155937249987	0.02590605092572726	0.08875381149153083	0.3407642302081731	0.08115465412927356	-0.11095739568028525	0.014306050642177992	0.17882382049006695	-0.043699264096980564	0.12041394713976353	-0.025984093388024904	-0.045007585735235695	-0.0400286251946452	-0.14647401011477004	0.6896576180625297	0.5535691594569814	0.14986400014497062	0.11328018723922252	0.20176714873791782	0.0760571073655664	0.062288831725616	0.01331031820037959	-0.13287297221980435	-0.2019353435154278	-0.27786317726630877	0.06969267066916465	-0.09205406188189598	0.20032636960738742	-0.04046779209825771	0.0019517586675653342	-0.2714942540116614	-0.10289835128010612	-0.09797918541785605	0.24183267327329327	0.23820059163608626	0.16639216546735913	-0.14269216938501722	-0.10450857842210816	-0.12273075666953726	0.10482826724060332	-0.022750377279605688	0.06252276403728144	0.11355603081342874	-0.20512029790161457	-0.07846071682119271	-0.057759709790202285	-0.05185742700494628
GSM4602336	0.37850252030016884	0.09309464875492635	0.15870215948554517	-0.060558347708619814	-0.21740280618215876	-0.19487542481745146	-0.13684603052307814	-0.25168771278098817	-0.011787462111846003	0.09226972062205233	-0.21604926803664332	-0.03823014469013497	0.16034596061245662	0.12502900576327722	-0.030464716891125565	0.21214306748024503	-0.27588625286873203	0.16616494221185227	0.029014165726087643	0.09009020953480992	0.09308145237324983	-0.052496892086555474	-0.1793722466156682	-0.17518088687323147	-0.23750185400345483	-0.10835484595003508	-0.07248054269175355	-0.2383225587494886	-0.1481991855499796	0.12273634262699135	0.029245464392583936	0.057605098571268665	-0.16613904510067198	-0.3072686897417037	-0.05706045538481794	-0.19115325844115966	0.10462262270853084	0.01326568994953714	-0.04180955997449137	0.08615393439558613	-0.11661671932393003	0.024056823016251866	0.15242332740195316	-0.10970458790263345	-0.13222947971388005	-0.06484601838100876	-0.035900828644932506	0.13264273384220077	0.2630581636425252	0.2893296066006613
GSM4602337	0.3340290359824899	0.17265751512118088	-0.06898169994732947	-0.1113451346413763	0.11788324227461076	0.06229548006084362	0.268382961393512	0.18208593569911774	0.20360681038104902	0.1992412375786337	-0.037753436655038164	-0.071740484050168	-0.09466982786035011	0.11170979797669825	-0.01599289329918105	0.15753906782319954	-0.1263622504093807	-0.2301602426240969	-0.020656138714901268	0.14086818014780317	0.07405113598296398	-0.19391552215343913	0.0724083388677457	0.16318051684716664	0.07779839209593753	0.020628428631574824	0.2338018452833995	0.1549977077393852	0.25798885963740237	0.15723588842587494	0.3413271890484471	0.13399729375889757	-0.08632854306543306	0.007985679962223435	0.041498004272150196	0.04227266843055766	0.21761581731555157	0.15158858608692483	-0.13840668024922118	0.14317189217581666	-0.1364819796085796	0.0595449882159689	0.10892194258130936	-0.18159506478782964	-0.11521999030792038	0.3434273649116543	-0.06891662353958726	0.19653087631369595	0.12519129972491608	0.1773568486709636
GSM4602338	0.25664249608083	-0.09441440001131737	-0.022235909244658653	-0.046011506170334004	-0.014609011685906087	-0.01672216895498374	-0.006380485129959701	-0.12933516227746586	-0.05323259383634674	0.0356867758804045	-0.01962432160933028	-0.16248483056327387	-0.07278000339358529	-0.08526597033546321	-0.28388624232427095	0.14238044669086447	-0.22628333264735526	-0.4486627515677204	-0.21417796520430935	-0.07753091293340389	0.12684858622414952	0.0607223222758318	-0.019083659590328095	-0.2486881624497277	-0.22651245040920653	-0.2314598905008781	-0.06179890419630529	-0.09142687893058268	-0.23854974621371905	0.15225122148495174	0.028776629121985975	-0.12728425912296798	-0.17938759863141696	-0.3470421324955054	-0.11601423285990983	0.09292217777551898	-0.1762491530425337	-0.015727118937297835	-0.16013660540075578	0.18751261723333829	-0.13677077339270424	0.23476595326576016	0.07860168152188046	0.08920236923164065	-0.12032541312033983	0.014669978282169094	0.15041658357415388	-0.05455276827352751	0.15025188491251296	0.2606375715386126
GSM4602339	-0.1695950999477438	-0.022114104289453845	0.07347670957837546	-0.007798768877923606	-0.04405630579137576	-0.17238950505924108	-0.1929999448907459	-0.09365876403340365	0.007886649273775359	-0.03465342498835142	-0.05881100383506552	-0.13158640134189478	-0.14342403466389758	-0.07727715628713377	-0.07799949913278753	0.07766356123123026	0.12009042672874051	0.10192813236596515	0.12480148928516122	-0.10640752345164145	-0.06249734247330521	0.004522428868448669	0.1623252696587406	-0.03446559463442292	-0.15111191695488657	0.2146279802681426	-0.017260657967800908	0.03065986341514987	-0.4001977679162066	0.018837231717796693	-0.025420893917347004	0.02307312242537346	0.009390823571773371	-0.20090330083025948	0.003345291756273655	-0.18360454858594652	-0.12933494349958374	-0.06470575675636858	-0.03033389912502077	0.12749905321920219	0.0783721628871966	0.21573516103238377	-0.06670080094575168	-0.021384481048726756	0.06301563744770242	-0.03506819050339541	0.08060064219649368	0.09352890968629264	0.06510337416756372	0.31188568412623824
GSM4602340	0.5586223086822795	0.12854215003247832	0.14456317699036464	0.08437702062862833	-0.09737317325491157	0.2549926869929504	0.558445904795469	-0.17042911231002805	-0.05962156455797131	0.3287942020563325	0.006059144532094801	-0.0628199448611757	-0.09140734644659171	-0.05534546774779328	-0.015171586058674219	0.02425515966906211	0.17210809823203593	0.7290885199243201	0.637529919498461	0.05825115769046248	0.18690031248324937	0.08224235506742919	0.42457954600044895	0.07198488238040573	0.258376324652858	0.20156690613453465	-0.07342207091162811	-0.20900207238031515	-0.3344178582979205	-0.04074351084725027	0.564800070993823	-0.08232999411285752	-0.1398875190583379	-0.3456552022733516	-0.10921151932835815	-0.07875906276556907	-0.03767410692701856	0.18349411040355257	-0.13436726230754056	0.1749781278223946	-0.06180601178472958	0.08531173992479624	0.31652306219107734	-0.07929753426234472	-0.15989984660269058	0.46967850804750827	-0.15338840358675349	0.3019128195710505	-0.0674286831525165	-0.021163685037800625
GSM4602341	0.3958397705578503	0.10077798787236145	-0.014880871015056696	0.1440586206339094	-0.22082164720557212	0.08973435658034026	0.2550331173975599	-0.15778878724881684	-0.10916867240901976	0.20554917373753429	-0.39299121536541215	-0.1642773658581148	0.15225089861515081	0.17245096898764806	-0.0108911502863005	0.2524701518533926	-0.07859486309345345	-0.07224583153769037	0.02205199896740548	0.05045093534747322	0.30409768066329007	0.054104738765940796	0.09382107127210909	0.00513230798242556	-0.209456285464377	0.031870123502039854	-0.2042279962815865	-0.2521629483507217	-0.052809334159805654	-0.04450900486955371	0.2261353628937979	0.09345740652841279	-0.09006167227824449	-0.15108131076932863	0.06732015102907005	-0.0998866467158327	0.04890385519030119	0.15388336145891723	-0.03156814858767629	0.17531037761883433	0.02071432044183316	0.17680244324266206	0.12015539580753776	0.1722089386967987	0.09174919493211442	-0.011071977735220645	-0.07486039139553426	0.07137723598402479	0.19406503372392075	-0.12503705580998814
GSM4602342	0.6530745839583788	0.26826231106225656	0.23934845994010523	0.09611167254726993	0.1160208489692586	0.3682721815291429	0.48439458679458264	-0.05775221106255608	-0.056998863321928855	0.273912424702611	0.009559217135944653	-0.056040946864170105	0.0351501627906326	-0.02643237529232359	0.07204592605135013	-0.041787700714936926	0.02565275307031309	0.49621337501416907	0.4230888915058402	0.09670913104133758	0.004004364640068564	-0.08069842583950226	0.27288055417726076	0.23677520524080253	0.30079187521119743	0.12215471228081878	-0.18280346894696975	-0.32783983351662443	-0.02261641919954016	-0.0528845136940318	0.4731106369563384	0.012663162692140073	-0.2232003713968691	-0.3838550970901496	-0.052609568044897	0.33837900194897846	0.23492002291721198	0.365837823010059	-0.1591880011294279	0.07512378858729526	0.17000370282509042	0.09118656892473359	0.3036114454862851	0.00892375692884162	-0.16808092138131192	0.26424280822022295	-0.18240484454604722	0.18479455225464247	-0.11478542694389321	0.07780522971791548
GSM4602343	0.5172755519963568	0.20784009157493033	0.25493146818718715	0.2656219902395018	0.18772182711000224	0.37010991301504625	0.4114060609378067	-0.015056412676778819	-0.03129579242450037	0.297743746470204	0.32938321834589845	0.033265358589621735	0.1906652617006531	0.14802735610268908	0.1412751740001869	-0.020332543790435087	0.23113352231657597	0.6656588369306523	0.5118483289289495	0.13115872961455505	-0.17749293650940118	0.03826394911204059	0.15850728236910916	0.23985687121346666	0.22192418396642466	0.14398583837792917	-0.03977224005521107	-0.18433881371080385	0.3066364787151649	-0.11032862033697105	0.3027497748302329	0.020526771080405404	-0.04483945170276207	-0.057711894869340696	0.038438425547521304	0.002728743910841769	0.25398145020841406	0.17495875727683374	0.13281675265659182	0.03040706874792659	0.12388093915394303	-0.07979157483242887	0.20336431084998824	-0.0630422461103732	-0.043495544437170464	0.11031967522650771	-0.0504681507902604	0.1017430556250118	-0.11468059789473123	-0.15226559972100642
GSM4602344	-0.09931669096862025	-0.00195371565995911	-0.02948271299849295	0.22289813701515926	-0.2563210279647096	0.15117244153796294	-0.10372592140911134	-0.03986044337230471	-0.10030523254787854	-0.12757909742261034	-0.05730985294542197	-0.02379582901461727	0.011861517241209485	-0.1022480465268534	0.14900851427091355	-0.04850329169975445	0.15897145424953185	-0.22954369340112243	-0.17063822537343387	0.031015280763995207	0.0965347925038767	0.004290808364892512	-0.09454975827447705	-0.012020214350342506	-0.14275924829344439	0.03466061152154612	-0.15560693410428536	-0.30149311830886366	0.0670260670942236	-0.1826182222873457	-0.1910312569023859	-0.019064899745146108	-0.028224025795725444	-0.0831548953960068	0.12054938901021943	-0.031370380651240565	0.029358000385271754	-0.09235274512397526	0.149747395324483	-0.22612354389755	0.08550566365401595	0.04332558609547835	-0.1298628310095355	0.013482472445047966	-0.14280718272846515	-0.2725625668063463	-0.09461895378051847	-0.1682321964177954	-0.15818947988534648	-0.04224495037007531
GSM4602345	0.2184174438813767	0.02313975309718172	0.10249235744725449	-0.10411828730754885	-0.2881580556531425	-0.24317026406746606	0.11406024122583988	-0.20906805902361858	-0.29278076238873635	-0.0345169821641054	-0.15475802657996712	-0.2360495022906572	-0.10671303923623898	-0.15373679425145065	-0.49229971195153566	0.08008156318208762	-0.3259838939205455	0.08786243573919283	0.03311923285851259	0.06657682098166257	-0.11866172645368989	0.16306014872937566	-0.04052311738565728	-0.2054688044596318	-0.06267370976900313	-0.23581228644906604	-0.18927412412638875	-0.348297111882094	-0.39413409184949144	0.06001531088437169	0.2454015683899165	-0.0919220495636566	-0.2486771866701643	-0.43165913850885806	-0.15303945266431457	-0.1173243678997738	-0.05845304355706901	-0.025487955150942043	-0.17280887679379348	0.21288956034584788	-0.14379088810470253	0.09138586614146912	-0.10187260539711271	-0.07532170193981182	-0.27546450727279526	0.09159277960551107	0.05629487720053439	-0.016632423543402663	0.18954823785523078	0.2120520473997003
